,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
20,2020-02-11,-0.08581828539705527,-20.406311660877055,22.878340437263017,-0.08581828539705527,-0.08581828539705527,0.27424217844044524,0.27424217844044524,0.27424217844044524,0.27424217844044524,0.27424217844044524,0.27424217844044524,0.0,0.0,0.0,0.18842389304338997
21,2020-02-12,-0.0872266329552124,-22.52595915038077,24.098646822873654,-0.0872266329552124,-0.0872266329552124,0.2823467396053947,0.2823467396053947,0.2823467396053947,0.2823467396053947,0.2823467396053947,0.2823467396053947,0.0,0.0,0.0,0.1951201066501823
22,2020-02-13,-0.08863498051336953,-23.027660697719718,28.39248835768894,-0.08863498051336953,-0.08863498051336953,0.11555128292469813,0.11555128292469813,0.11555128292469813,0.11555128292469813,0.11555128292469813,0.11555128292469813,0.0,0.0,0.0,0.0269163024113286
23,2020-02-14,-0.09004332807152665,-22.974008437501347,23.57306380632308,-0.09004332807152665,-0.09004332807152665,0.47854375915036934,0.47854375915036934,0.47854375915036934,0.47854375915036934,0.47854375915036934,0.47854375915036934,0.0,0.0,0.0,0.3885004310788427
24,2020-02-15,-0.0914516605208471,-24.694660148561486,25.407465786275168,-0.0914516605208471,-0.0914516605208471,-0.23726197262915885,-0.23726197262915885,-0.23726197262915885,-0.23726197262915885,-0.23726197262915885,-0.23726197262915885,0.0,0.0,0.0,-0.32871363315000596
25,2020-02-16,-0.09285999297016757,-29.471959191801297,20.221017865383082,-0.09285999297016756,-0.09285999297016757,-1.1527754770167908,-1.1527754770167908,-1.1527754770167908,-1.1527754770167908,-1.1527754770167908,-1.1527754770167908,0.0,0.0,0.0,-1.2456354699869585
26,2020-02-17,-0.09426832541948804,-22.067390433051962,20.988507616653763,-0.09426832541948804,-0.09426832541948804,0.23935348952475335,0.23935348952475335,0.23935348952475335,0.23935348952475335,0.23935348952475335,0.23935348952475335,0.0,0.0,0.0,0.1450851641052653
27,2020-02-18,-0.0956766449251904,-23.348479199800842,24.129780986833374,-0.0956766449251904,-0.0956766449251904,0.2742421784398987,0.2742421784398987,0.2742421784398987,0.2742421784398987,0.2742421784398987,0.2742421784398987,0.0,0.0,0.0,0.17856553351470827
28,2020-02-19,-0.09708496443089278,-21.14602095405832,23.05390788119862,-0.09708496443089276,-0.09708496443089278,0.2823467396034976,0.2823467396034976,0.2823467396034976,0.2823467396034976,0.2823467396034976,0.2823467396034976,0.0,0.0,0.0,0.18526177517260484
29,2020-02-20,-0.09849328393659514,-22.880444161016907,25.820825677254504,-0.09849328393659512,-0.09849328393659514,0.11555128292549853,0.11555128292549853,0.11555128292549853,0.11555128292549853,0.11555128292549853,0.11555128292549853,0.0,0.0,0.0,0.017057998988903394
30,2020-02-21,-0.09990163937012886,-22.917783990227562,29.17737311002611,-0.09990163937012886,-0.09990163937012886,0.47854375914972336,0.47854375914972336,0.47854375914972336,0.47854375914972336,0.47854375914972336,0.47854375914972336,0.0,0.0,0.0,0.3786421197795945
31,2020-02-22,-0.10130999480366257,-27.21847552728866,23.27811609058517,-0.10130999480366257,-0.10130999480366257,-0.23726197262500257,-0.23726197262500257,-0.23726197262500257,-0.23726197262500257,-0.23726197262500257,-0.23726197262500257,0.0,0.0,0.0,-0.33857196742866513
32,2020-02-23,-0.10271835023719629,-27.018994922073404,20.030132805134798,-0.10271835023719628,-0.10271835023719629,-1.1527754770179353,-1.1527754770179353,-1.1527754770179353,-1.1527754770179353,-1.1527754770179353,-1.1527754770179353,0.0,0.0,0.0,-1.2554938272551315
33,2020-02-24,-0.10412670355049845,-22.727630598605245,24.71420002906338,-0.10412670355049844,-0.10412670355049845,0.23935348952535065,0.23935348952535065,0.23935348952535065,0.23935348952535065,0.23935348952535065,0.23935348952535065,0.0,0.0,0.0,0.13522678597485221
34,2020-02-25,-0.1055350568638006,-22.458167568799887,23.662253863246583,-0.1055350568638006,-0.1055350568638006,0.2742421784404959,0.2742421784404959,0.2742421784404959,0.2742421784404959,0.2742421784404959,0.2742421784404959,0.0,0.0,0.0,0.16870712157669532
35,2020-02-26,-0.10694341017710277,-26.090945996807577,22.855353471758917,-0.10694341017710277,-0.10694341017710277,0.2823467396042477,0.2823467396042477,0.2823467396042477,0.2823467396042477,0.2823467396042477,0.2823467396042477,0.0,0.0,0.0,0.17540332942714496
36,2020-02-27,-0.10835176349040491,-24.808331357766566,26.866332011637965,-0.1083517634904049,-0.10835176349040491,0.11555128292235087,0.11555128292235087,0.11555128292235087,0.11555128292235087,0.11555128292235087,0.11555128292235087,0.0,0.0,0.0,0.007199519431945953
37,2020-02-28,-0.10976015471454906,-24.148889955486105,25.454669407321123,-0.10976015471454906,-0.10976015471454906,0.47854375914907754,0.47854375914907754,0.47854375914907754,0.47854375914907754,0.47854375914907754,0.47854375914907754,0.0,0.0,0.0,0.3687836044345285
38,2020-02-29,-0.11116854593869321,-22.629034863469272,20.137287969164838,-0.11116854593869321,-0.11116854593869321,-0.2372619726271439,-0.2372619726271439,-0.2372619726271439,-0.2372619726271439,-0.2372619726271439,-0.2372619726271439,0.0,0.0,0.0,-0.3484305185658371
39,2020-03-01,-0.11257693716283736,-25.8909398693849,22.993997249518888,-0.11257693716283734,-0.11257693716283736,-1.152775477018014,-1.152775477018014,-1.152775477018014,-1.152775477018014,-1.152775477018014,-1.152775477018014,0.0,0.0,0.0,-1.2653524141808514
40,2020-03-02,-0.11398548737059538,-24.489253027177615,25.510175785067297,-0.11398548737059538,-0.11398548737059538,0.23935348952624103,0.23935348952624103,0.23935348952624103,0.23935348952624103,0.23935348952624103,0.23935348952624103,0.0,0.0,0.0,0.12536800215564564
41,2020-03-03,-0.1153940375783534,-22.6680931521352,26.02110429973642,-0.1153940375783534,-0.1153940375783534,0.27424217843994936,0.27424217843994936,0.27424217843994936,0.27424217843994936,0.27424217843994936,0.27424217843994936,0.0,0.0,0.0,0.15884814086159596
42,2020-03-04,-0.11680258778611141,-20.856674321510614,26.49031387065106,-0.11680258778611141,-0.11680258778611141,0.2823467396051732,0.2823467396051732,0.2823467396051732,0.2823467396051732,0.2823467396051732,0.2823467396051732,0.0,0.0,0.0,0.1655441518190618
43,2020-03-05,-0.11821108374177926,-22.010010220201853,23.381930594593697,-0.11821108374177924,-0.11821108374177926,0.1155512829249644,0.1155512829249644,0.1155512829249644,0.1155512829249644,0.1155512829249644,0.1155512829249644,0.0,0.0,0.0,-0.0026598008168148557
44,2020-03-06,-0.1196195796974471,-24.502791136929588,24.21358344671276,-0.1196195796974471,-0.1196195796974471,0.47854375915037517,0.47854375915037517,0.47854375915037517,0.47854375915037517,0.47854375915037517,0.47854375915037517,0.0,0.0,0.0,0.3589241794529281
45,2020-03-07,-0.12102807565311494,-22.648378749950915,20.22826357189543,-0.12102807565311494,-0.12102807565311494,-0.2372619726259072,-0.2372619726259072,-0.2372619726259072,-0.2372619726259072,-0.2372619726259072,-0.2372619726259072,0.0,0.0,0.0,-0.3582900482790221
46,2020-03-08,-0.12243642876783789,-25.186330623695255,24.38124071906326,-0.12243642876783789,-0.12243642876783789,-1.1527754770169585,-1.1527754770169585,-1.1527754770169585,-1.1527754770169585,-1.1527754770169585,-1.1527754770169585,0.0,0.0,0.0,-1.2752119057847964
47,2020-03-09,-0.12384478188256082,-20.093670432672518,23.330721729061153,-0.12384478188256082,-0.12384478188256082,0.2393534895225953,0.2393534895225953,0.2393534895225953,0.2393534895225953,0.2393534895225953,0.2393534895225953,0.0,0.0,0.0,0.11550870764003449
48,2020-03-10,-0.12525313499728377,-25.102486179404274,23.83003381871889,-0.12525313499728377,-0.12525313499728377,0.2742421784399749,0.2742421784399749,0.2742421784399749,0.2742421784399749,0.2742421784399749,0.2742421784399749,0.0,0.0,0.0,0.14898904344269112
49,2020-03-11,-0.1266614881120067,-25.916190416481818,23.27442044602069,-0.1266614881120067,-0.1266614881120067,0.2823467396045997,0.2823467396045997,0.2823467396045997,0.2823467396045997,0.2823467396045997,0.2823467396045997,0.0,0.0,0.0,0.15568525149259302
50,2020-03-12,-0.12806944451656496,-21.796217778652405,22.19137638040632,-0.12806944451656493,-0.12806944451656496,0.11555128292395164,0.11555128292395164,0.11555128292395164,0.11555128292395164,0.11555128292395164,0.11555128292395164,0.0,0.0,0.0,-0.01251816159261332
51,2020-03-13,-0.1294774009211232,-23.978457995463245,24.31609608055688,-0.1294774009211232,-0.1294774009211232,0.4785437591477857,0.4785437591477857,0.4785437591477857,0.4785437591477857,0.4785437591477857,0.4785437591477857,0.0,0.0,0.0,0.3490663582266625
52,2020-03-14,-0.1308853573256814,-24.663198141137805,20.910552266248892,-0.1308853573256814,-0.1308853573256814,-0.23726197262804852,-0.23726197262804852,-0.23726197262804852,-0.23726197262804852,-0.23726197262804852,-0.23726197262804852,0.0,0.0,0.0,-0.3681473299537299
53,2020-03-15,-0.13204566449756203,-22.97434105477211,20.31786152846072,-0.132045664497562,-0.13204566449756203,-1.152775477017003,-1.152775477017003,-1.152775477017003,-1.152775477017003,-1.152775477017003,-1.152775477017003,0.0,0.0,0.0,-1.284821141514565
54,2020-03-16,-0.13320597166944267,-21.510085710891765,20.94680248517875,-0.13320597166944265,-0.13320597166944267,0.2393534895234857,0.2393534895234857,0.2393534895234857,0.2393534895234857,0.2393534895234857,0.2393534895234857,0.0,0.0,0.0,0.10614751785404303
55,2020-03-17,-0.13436627884133195,-22.279984675098163,22.326074257344246,-0.13436627884133195,-0.13436627884133195,0.2742421784394283,0.2742421784394283,0.2742421784394283,0.2742421784394283,0.2742421784394283,0.2742421784394283,0.0,0.0,0.0,0.13987589959809632
56,2020-03-18,1.777391467200734,-21.562719197092775,29.12184491017907,1.7773914672007338,1.777391467200734,0.28234673960402623,0.28234673960402623,0.28234673960402623,0.28234673960402623,0.28234673960402623,0.28234673960402623,0.0,0.0,0.0,2.0597382068047603
57,2020-03-19,3.6891492132427857,-16.19573648635867,26.794471118131042,3.6891492132427857,3.6891492132427857,0.1155512829229389,0.1155512829229389,0.1155512829229389,0.1155512829229389,0.1155512829229389,0.1155512829229389,0.0,0.0,0.0,3.8047004961657245
58,2020-03-20,5.600906959284822,-15.956780640420144,27.791654216805465,5.600906959284822,5.600906959284822,0.47854375915020414,0.47854375915020414,0.47854375915020414,0.47854375915020414,0.47854375915020414,0.47854375915020414,0.0,0.0,0.0,6.079450718435027
59,2020-03-21,12.472178588078947,-9.28126646483738,34.447552926101395,12.472178588078947,12.472178588078947,-0.23726197262850088,-0.23726197262850088,-0.23726197262850088,-0.23726197262850088,-0.23726197262850088,-0.23726197262850088,0.0,0.0,0.0,12.234916615450446
60,2020-03-22,19.343450216873013,-5.869930612639097,41.21140558969732,19.343450216873013,19.343450216873013,-1.1527754770170475,-1.1527754770170475,-1.1527754770170475,-1.1527754770170475,-1.1527754770170475,-1.1527754770170475,0.0,0.0,0.0,18.190674739855965
61,2020-03-23,26.214721845667018,1.6155057246177127,46.8932271302376,26.214721845667015,26.214721845667018,0.2393534895240829,0.2393534895240829,0.2393534895240829,0.2393534895240829,0.2393534895240829,0.2393534895240829,0.0,0.0,0.0,26.4540753351911
62,2020-03-24,33.08599347446103,9.407786512771285,53.16757315626495,33.08599347446103,33.08599347446103,0.2742421784400256,0.2742421784400256,0.2742421784400256,0.2742421784400256,0.2742421784400256,0.2742421784400256,0.0,0.0,0.0,33.36023565290105
63,2020-03-25,47.105926027323704,22.226832133370067,75.49409805328116,47.105926027323704,47.105926027323704,0.2823467396062754,0.2823467396062754,0.2823467396062754,0.2823467396062754,0.2823467396062754,0.2823467396062754,0.0,0.0,0.0,47.38827276692998
64,2020-03-26,61.12585858018627,39.12713638978415,82.42060868204456,61.12585858018626,61.12585858018627,0.1155512829255524,0.1155512829255524,0.1155512829255524,0.1155512829255524,0.1155512829255524,0.1155512829255524,0.0,0.0,0.0,61.24140986311182
65,2020-03-27,75.1457911330487,53.114247020334474,100.18392918951065,75.1457911330487,75.1457911330487,0.47854375914955816,0.47854375914955816,0.47854375914955816,0.47854375914955816,0.47854375914955816,0.47854375914955816,0.0,0.0,0.0,75.62433489219826
66,2020-03-28,95.38915912224142,68.47947385614486,118.17556586387514,95.38915912224141,95.38915912224142,-0.23726197262895307,-0.23726197262895307,-0.23726197262895307,-0.23726197262895307,-0.23726197262895307,-0.23726197262895307,0.0,0.0,0.0,95.15189714961247
67,2020-03-29,115.63252711143369,88.66306515559876,135.08254834007613,115.63252711143369,115.63252711143369,-1.1527754770170917,-1.1527754770170917,-1.1527754770170917,-1.1527754770170917,-1.1527754770170917,-1.1527754770170917,0.0,0.0,0.0,114.4797516344166
68,2020-03-30,135.87589510062594,114.67723375781074,161.01515255493132,135.87589510062594,135.87589510062594,0.23935348952526625,0.23935348952526625,0.23935348952526625,0.23935348952526625,0.23935348952526625,0.23935348952526625,0.0,0.0,0.0,136.1152485901512
69,2020-03-31,160.98676104578777,138.71118475387323,181.46919082649998,160.98676104578777,160.98676104578777,0.27424217844005633,0.27424217844005633,0.27424217844005633,0.27424217844005633,0.27424217844005633,0.27424217844005633,0.0,0.0,0.0,161.26100322422784
70,2020-04-01,186.09762699094938,159.67455711511406,210.79432244831193,186.09762699094938,186.09762699094938,0.28234673960570195,0.28234673960570195,0.28234673960570195,0.28234673960570195,0.28234673960570195,0.28234673960570195,0.0,0.0,0.0,186.3799737305551
71,2020-04-02,211.208492936111,188.2090229375528,238.94532475842942,211.20849293611099,211.208492936111,0.11555128292453964,0.11555128292453964,0.11555128292453964,0.11555128292453964,0.11555128292453964,0.11555128292453964,0.0,0.0,0.0,211.32404421903556
72,2020-04-03,240.34615876568668,216.199438440993,267.4394470028649,240.34615876568665,240.34615876568668,0.4785437591508558,0.4785437591508558,0.4785437591508558,0.4785437591508558,0.4785437591508558,0.4785437591508558,0.0,0.0,0.0,240.82470252483753
73,2020-04-04,269.4838245952624,240.71411502873127,293.50471020519944,269.4838245952624,269.4838245952624,-0.2372619726247968,-0.2372619726247968,-0.2372619726247968,-0.2372619726247968,-0.2372619726247968,-0.2372619726247968,0.0,0.0,0.0,269.24656262263755
74,2020-04-05,298.6214904248376,273.25321209697915,321.25124974193415,298.6214904248376,298.6214904248376,-1.1527754770171708,-1.1527754770171708,-1.1527754770171708,-1.1527754770171708,-1.1527754770171708,-1.1527754770171708,0.0,0.0,0.0,297.46871494782044
75,2020-04-06,327.75915625441326,305.8118110058363,349.5575737385212,327.75915625441326,327.75915625441326,0.2393534895258635,0.2393534895258635,0.2393534895258635,0.2393534895258635,0.2393534895258635,0.2393534895258635,0.0,0.0,0.0,327.9985097439391
76,2020-04-07,358.1644817518971,335.03509923758287,383.7012095494356,358.16448175189703,358.1644817518971,0.2742421784400817,0.2742421784400817,0.2742421784400817,0.2742421784400817,0.2742421784400817,0.2742421784400817,0.0,0.0,0.0,358.4387239303372
77,2020-04-08,388.5698072493813,366.91247156756737,409.8108384870439,388.56980724938126,388.5698072493813,0.2823467396051285,0.2823467396051285,0.2823467396051285,0.2823467396051285,0.2823467396051285,0.2823467396051285,0.0,0.0,0.0,388.85215398898646
78,2020-04-09,418.97513274686514,391.3182552862477,440.8075676011391,418.97513274686514,418.97513274686514,0.11555128292534003,0.11555128292534003,0.11555128292534003,0.11555128292534003,0.11555128292534003,0.11555128292534003,0.0,0.0,0.0,419.0906840297905
79,2020-04-10,449.3804583010646,425.41686815674836,474.84023232396606,449.38045830106455,449.3804583010646,0.47854375914826625,0.47854375914826625,0.47854375914826625,0.47854375914826625,0.47854375914826625,0.47854375914826625,0.0,0.0,0.0,449.8590020602129
80,2020-04-11,479.785783855264,455.4402822468873,503.9240284693501,479.78578385526396,479.785783855264,-0.23726197262693818,-0.23726197262693818,-0.23726197262693818,-0.23726197262693818,-0.23726197262693818,-0.23726197262693818,0.0,0.0,0.0,479.5485218826371
81,2020-04-12,510.19110940946297,484.6730646157054,528.8498396133809,510.1911094094629,510.19110940946297,-1.1527754770183152,-1.1527754770183152,-1.1527754770183152,-1.1527754770183152,-1.1527754770183152,-1.1527754770183152,0.0,0.0,0.0,509.03833393244463
82,2020-04-13,537.2349423427545,517.816476026826,556.0217804438702,537.2349423427545,537.2349423427545,0.23935348952646085,0.23935348952646085,0.23935348952646085,0.23935348952646085,0.23935348952646085,0.23935348952646085,0.0,0.0,0.0,537.474295832281
83,2020-04-14,564.278775276045,539.8771224004345,589.0582727651172,564.278775276045,564.278775276045,0.27424217844010707,0.27424217844010707,0.27424217844010707,0.27424217844010707,0.27424217844010707,0.27424217844010707,0.0,0.0,0.0,564.5530174544851
84,2020-04-15,591.3226082093361,570.200764845178,613.7872424282921,591.3226082093361,591.3226082093361,0.28234673960455503,0.28234673960455503,0.28234673960455503,0.28234673960455503,0.28234673960455503,0.28234673960455503,0.0,0.0,0.0,591.6049549489406
85,2020-04-16,618.3664411426277,598.6017521611587,640.1151375502941,618.3664411426277,618.3664411426277,0.11555128292400552,0.11555128292400552,0.11555128292400552,0.11555128292400552,0.11555128292400552,0.11555128292400552,0.0,0.0,0.0,618.4819924255517
86,2020-04-17,645.4102740759187,623.570999767619,667.3513365641772,645.4102740759186,645.4102740759187,0.478543759149564,0.478543759149564,0.478543759149564,0.478543759149564,0.478543759149564,0.478543759149564,0.0,0.0,0.0,645.8888178350683
87,2020-04-18,672.4541070092097,651.5308344152136,696.6882623110728,672.4541070092096,672.4541070092097,-0.23726197262570142,-0.23726197262570142,-0.23726197262570142,-0.23726197262570142,-0.23726197262570142,-0.23726197262570142,0.0,0.0,0.0,672.216845036584
88,2020-04-19,699.4979399425007,672.8430766406959,724.7686424278681,699.4979399425006,699.4979399425007,-1.1527754770172596,-1.1527754770172596,-1.1527754770172596,-1.1527754770172596,-1.1527754770172596,-1.1527754770172596,0.0,0.0,0.0,698.3451644654834
89,2020-04-20,726.5417728757918,706.4187986069226,747.6043516855243,726.5417728757918,726.5417728757918,0.23935348952735114,0.23935348952735114,0.23935348952735114,0.23935348952735114,0.23935348952735114,0.23935348952735114,0.0,0.0,0.0,726.7811263653192
90,2020-04-21,753.5856058090828,731.17928049958,780.0143507793692,753.5856058090828,753.5856058090828,0.2742421784407097,0.2742421784407097,0.2742421784407097,0.2742421784407097,0.2742421784407097,0.2742421784407097,0.0,0.0,0.0,753.8598479875235
91,2020-04-22,780.6294387423738,757.95256197656,806.9491995274484,780.6294387423738,780.6294387423738,0.282346739605305,0.282346739605305,0.282346739605305,0.282346739605305,0.282346739605305,0.282346739605305,0.0,0.0,0.0,780.9117854819791
92,2020-04-23,807.6732716756649,783.0564131993913,830.326517715677,807.6732716756649,807.6732716756649,0.1155512829248059,0.1155512829248059,0.1155512829248059,0.1155512829248059,0.1155512829248059,0.1155512829248059,0.0,0.0,0.0,807.7888229585897
93,2020-04-24,834.717104608956,806.0608991010571,857.7071924290506,834.7171046089559,834.717104608956,0.4785437591508616,0.4785437591508616,0.4785437591508616,0.4785437591508616,0.4785437591508616,0.4785437591508616,0.0,0.0,0.0,835.1956483681068
94,2020-04-25,861.760937542247,841.6028253272241,889.0436959767271,861.7609375422469,861.760937542247,-0.23726197262784277,-0.23726197262784277,-0.23726197262784277,-0.23726197262784277,-0.23726197262784277,-0.23726197262784277,0.0,0.0,0.0,861.5236755696192
95,2020-04-26,888.8047704755385,864.8258268513694,910.3274196603279,888.8047704755384,888.8047704755385,-1.152775477017304,-1.152775477017304,-1.152775477017304,-1.152775477017304,-1.152775477017304,-1.152775477017304,0.0,0.0,0.0,887.6519949985212
96,2020-04-27,915.848603408829,894.3719481940936,939.0142118066053,915.8486034088289,915.848603408829,0.23935348952370553,0.23935348952370553,0.23935348952370553,0.23935348952370553,0.23935348952370553,0.23935348952370553,0.0,0.0,0.0,916.0879568983528
97,2020-04-28,942.8924363421202,919.7958698286377,967.0230247238892,942.8924363421202,942.8924363421202,0.27424217844016313,0.27424217844016313,0.27424217844016313,0.27424217844016313,0.27424217844016313,0.27424217844016313,0.0,0.0,0.0,943.1666785205604
98,2020-04-29,969.9362692754116,949.708069904988,990.4645246066698,969.9362692754116,969.9362692754116,0.28234673960340795,0.28234673960340795,0.28234673960340795,0.28234673960340795,0.28234673960340795,0.28234673960340795,0.0,0.0,0.0,970.2186160150151
99,2020-04-30,996.9801022087026,976.0607974976266,1020.0079749602697,996.9801022087026,996.9801022087026,0.11555128292379314,0.11555128292379314,0.11555128292379314,0.11555128292379314,0.11555128292379314,0.11555128292379314,0.0,0.0,0.0,997.0956534916264
100,2020-05-01,1024.0239351419937,1002.641712109124,1046.2299891149253,1024.0239351419937,1024.0239351419937,0.47854375914939273,0.47854375914939273,0.47854375914939273,0.47854375914939273,0.47854375914939273,0.47854375914939273,0.0,0.0,0.0,1024.5024789011431
101,2020-05-02,1051.0677680752847,1027.5002463029327,1072.7022636763695,1051.0677680752847,1051.0677680752847,-0.23726197262368645,-0.23726197262368645,-0.23726197262368645,-0.23726197262368645,-0.23726197262368645,-0.23726197262368645,0.0,0.0,0.0,1050.830506102661
102,2020-05-03,1078.1116010085757,1053.0051957954793,1100.07161528383,1078.1116010085757,1078.1116010085757,-1.1527754770173484,-1.1527754770173484,-1.1527754770173484,-1.1527754770173484,-1.1527754770173484,-1.1527754770173484,0.0,0.0,0.0,1076.9588255315584
103,2020-05-04,1105.155433941867,1080.3426149868626,1127.3323294961715,1100.9828295173984,1109.7240837479153,0.23935348952459584,0.23935348952459584,0.23935348952459584,0.23935348952459584,0.23935348952459584,0.23935348952459584,0.0,0.0,0.0,1105.3947874313915
104,2020-05-05,1132.199266875158,1107.7428119143044,1158.008040813556,1123.3856536699743,1142.4039324896419,0.2742421784407604,0.2742421784407604,0.2742421784407604,0.2742421784407604,0.2742421784407604,0.2742421784407604,0.0,0.0,0.0,1132.4735090535987
105,2020-05-06,1159.243099808449,1137.561915099292,1182.6365383776974,1145.4749863067616,1175.980688657049,0.2823467396041581,0.2823467396041581,0.2823467396041581,0.2823467396041581,0.2823467396041581,0.2823467396041581,0.0,0.0,0.0,1159.5254465480532
